https://en.wikipedia.org/wiki/Elon_Musk,633,0,212,10,855
https://en.wikipedia.org/wiki/Steve_Squyres,0,0,0,0,0
https://en.wikipedia.org/wiki/Category:American_corporate_directors,0,0,0,0,0
https://cleantechnica.com/2017/09/07/solar-roof-tile-production-teslas-buffalo-facility-now-running,3,0,27,4,34
https://en.wikipedia.org/wiki/Category:Canadian_technology_company_founders,1,0,0,0,1
https://en.wikipedia.org/wiki/DearMoon_project,3,0,1,0,4
https://en.wikipedia.org/wiki/Virgin_Hyperloop_One,9,0,1,0,10
https://en.wikipedia.org/wiki/Entrepreneur,0,0,0,0,0
https://az.wikipedia.org/wiki/%C4%B0lon_Mask,8,1,17,0,26
https://twitter.com/elonmusk/status/1236029449042198528,0,0,0,0,0
https://en.wikipedia.org/wiki/Vicarious_(Company),1,0,0,0,1
https://en.wikipedia.org/wiki/VentureBeat,0,0,0,0,0
https://en.wikipedia.org/wiki/Tesla_Solar_Roof,43,0,129,11,183
https://en.wikipedia.org/wiki/Nikolay_Zheludev,1,0,0,0,1
https://www.theguardian.com/technology/2018/jul/15/elon-musk-british-diver-thai-cave-rescue-pedo-twitter,23,0,8,0,31
https://www.space.com/spacex-starman-tesla-falcon-heavy-first-orbit-sun.html,5,0,7,0,12
https://en.wikipedia.org/wiki/McGregor,_Texas,0,0,0,0,0
https://en.wikipedia.org/wiki/Michael_Shellenberger,0,0,0,0,0
https://en.wikipedia.org/wiki/Racing_Extinction,1,0,3,0,4
https://twitter.com/elonmusk/status/1018265614295523328,0,0,0,0,0
https://arz.wikipedia.org/wiki/%D8%A7%D9%8A%D9%84%D9%88%D9%86_%D9%85%D8%B3%D9%83,4,0,0,0,4
https://en.wikipedia.org/wiki/PayPal,16,0,4,0,20
https://en.wikipedia.org/wiki/Category:Pages_using_Template:Post-nominals_with_missing_parameters,0,0,0,0,0
https://en.wikipedia.org/wiki/South_African_Defence_Force,0,0,0,0,0
https://web.archive.org/web/20181122215524/https://www.geekwire.com/2018/goodbye-bfr-hello-starship-elon-musk-gives-classic-name-mars-spaceship/,20,0,0,0,20
https://www.bbc.com/news/business-44735412,12,0,4,0,16
https://www.news.com.au/world/asia/handcuffed-drugged-with-ketamine-truth-behind-thai-cave-rescue/news-story/172803c159e20de5cef5dee324266d30,0,0,0,0,0
https://twitter.com/elonmusk/status/1192117194756243457,0,0,0,0,0
https://en.wikipedia.org/wiki/Our_Final_Invention,1,0,0,0,1
https://en.wikipedia.org/wiki/Last.fm,0,0,0,0,0
https://www.mediawiki.org/,0,0,0,0,0
https://en.wikipedia.org/wiki/Tesla_Model_3,47,0,388,5,440
https://en.wikipedia.org/wiki/Template:SpaceX_rocket_launches,0,0,1,0,1
https://en.wikipedia.org/wiki/Commercial_Crew_Program,5,0,1,0,6
https://www.inverse.com/article/39433-elon-musk-sparks-heated-twitter-debate-over-boring-company-s-vision,15,0,0,0,15
https://en.wikipedia.org/wiki/Ooma,0,0,0,0,0
https://www.bbc.co.uk/news/science-environment-35157782,3,0,0,0,3
http://www.teslamotors.com/blog/hyperloop,4,0,7,0,11
https://en.wikipedia.org/wiki/Bachelor%27s_degree,0,0,0,0,0
https://en.wikipedia.org/wiki/Tesla_US_dealership_disputes,5,0,218,1,224
https://en.wikipedia.org/wiki/Democratic_Party_(United_States),1,0,0,0,1
https://en.wikipedia.org/wiki/Category:American_railroad_pioneers,1,0,0,0,1
https://en.wikipedia.org/wiki/New_York_City,0,0,0,0,0
https://en.wikipedia.org/wiki/Heinlein_Prize_for_Advances_in_Space_Commercialization,2,0,0,0,2
https://en.wikipedia.org/wiki/Max_More,1,0,0,0,1
https://en.wikipedia.org/wiki/Nikola_Tesla,0,0,663,0,663
https://web.archive.org/web/20180129131619/http://money.cnn.com/2018/01/28/news/musk-boring-company-flamethrowers/index.html,10,0,1,0,11
https://en.wikipedia.org/wiki/SpaceX_DragonFly,3,0,0,0,3
https://en.wikipedia.org/wiki/Serial_production,0,0,1,0,1
https://en.wikipedia.org/wiki/Banshee_(music_player),0,0,0,0,0
https://en.wikipedia.org/wiki/Charles_Dickens,0,0,0,0,0
http://poskod.my/features/kls-sister-cities/,0,0,0,0,0
https://en.wikipedia.org/wiki/Westinghouse_Electric_(1886),0,0,4,0,4
https://en.wikipedia.org/wiki/Template_talk:GTK,0,0,0,0,0
https://en.wikipedia.org/wiki/T._S._Eliot,0,0,0,0,0
https://en.wikipedia.org/wiki/FLAC,0,0,0,0,0
https://en.wikipedia.org/wiki/Westinghouse_J40,0,0,0,0,0
https://en.wikipedia.org/wiki/Coaching_inn,0,0,0,0,0
https://en.wikipedia.org/wiki/David_Copperfield_(1913_film),0,0,0,0,0
https://en.wikipedia.org/wiki/Eaton_Corporation,0,0,2,0,2
https://en.wikipedia.org/wiki/A_Tale_of_Two_Cities_(1958_film),0,0,0,0,0
http://oxforddictionaries.com/definition/english/Scrooge,-Ebenezer,0,0,0,0,0
https://en.wikipedia.org/wiki/Scrooge_(1935_film),0,0,0,0,0
https://en.wikipedia.org/wiki/GDK,0,0,0,0,0
https://en.wikipedia.org/wiki/Kodi_(software),0,0,0,0,0
https://en.wikipedia.org/wiki/Penny_dreadful,0,0,0,0,0
https://en.wikipedia.org/wiki/Special:BookSources/978-0-415-01761-9,0,0,0,0,0
https://en.wikipedia.org/wiki/The_Pickwick_Papers_(TV_series),0,0,0,0,0
https://en.wikipedia.org/wiki/Higham,_Kent,0,0,0,0,0
https://en.wikipedia.org/wiki/Category:Ghost_story_writers,0,0,0,0,0
https://en.wikipedia.org/wiki/Stephen_Timoshenko,0,0,0,0,0
https://sq.wikipedia.org/wiki/%C3%87arls_Dikens,0,0,0,0,0
https://en.wikipedia.org/wiki/GNOME,0,0,0,0,0
https://en.wikipedia.org/wiki/Category:Software_that_uses_Mono,0,0,0,0,0
https://sr.wikipedia.org/wiki/%D0%A7%D0%B0%D1%80%D0%BB%D1%81_%D0%94%D0%B8%D0%BA%D0%B5%D0%BD%D1%81,0,0,0,0,0
https://te.wikipedia.org/wiki/%E0%B0%9A%E0%B0%BE%E0%B0%B0%E0%B1%8D%E0%B0%B2%E0%B1%86%E0%B0%B8%E0%B1%8D_%E0%B0%A1%E0%B0%BF%E0%B0%95%E0%B1%86%E0%B0%A8%E0%B1%8D%E0%B0%B8%E0%B1%8D,0,0,0,0,0
https://en.wikipedia.org/wiki/George_Westinghouse_Award_(ASEE),0,0,0,0,0
https://en.wikipedia.org/wiki/Special:WhatLinksHere/Banshee_(media_player),0,0,0,0,0
https://en.wikipedia.org/wiki/Gulf_Oil,0,0,0,0,0
https://en.wikipedia.org/wiki/Staplehurst_rail_crash,0,0,0,0,0
https://www.wikidata.org/wiki/Special:EntityPage/Q5686,0,0,0,0,0
https://en.wikipedia.org/wiki/Special:RecentChangesLinked/Banshee_(media_player),0,0,0,0,0
https://en.wikipedia.org/wiki/File:Martin_Chuzzlewit_illus11.jpg,0,0,0,0,0
https://en.wikipedia.org/wiki/Category:Writers_from_London,0,0,0,0,0
https://en.wikipedia.org/wiki/As_Long_as_He_Needs_Me,0,0,0,0,0
https://poskod.my/section/videos/,0,0,0,0,0
https://en.wikipedia.org/wiki/Template_talk:Media_player_software,0,0,0,0,0
https://en.wikipedia.org/wiki/Special:BookSources/978-1-894328-09-8,0,0,0,0,0
https://en.wikipedia.org/wiki/Racism_in_the_work_of_Charles_Dickens,0,0,0,0,0
https://archive.org/details/youthpopularcult00john/page/75,0,0,0,0,0
https://en.wikipedia.org/wiki/Assistive_Technology_Service_Provider_Interface,0,0,0,0,0
https://en.wikipedia.org/wiki/The_New_Criterion,0,0,0,0,0
https://www.wikidata.org/wiki/Q67311526,0,0,0,0,0
https://en.wikipedia.org/wiki/Romantic_racism,0,0,0,0,0
https://en.wikipedia.org/wiki/Dode,_Kent,0,0,0,0,0
https://web.archive.org/web/20120123135059/http://www.iboum.com/artkill/chipsets.php,0,0,0,0,0
https://en.wikipedia.org/wiki/Old_Mother_Riley%27s_Circus,0,0,0,0,0
https://sr.wikipedia.org/wiki/%D0%9F%D1%80%D0%BE%D1%98%D0%B5%D0%BA%D0%B0%D1%82_%D0%93%D0%BD%D0%BE%D0%BC,0,0,0,0,0
https://te.wikipedia.org/wiki/%E0%B0%B5%E0%B0%BF%E0%B0%95%E0%B0%BF%E0%B0%AA%E0%B1%80%E0%B0%A1%E0%B0%BF%E0%B0%AF%E0%B0%BE:%E0%B0%B8%E0%B0%BE%E0%B0%A7%E0%B0%BE%E0%B0%B0%E0%B0%A3_%E0%B0%85%E0%B0%B8%E0%B1%8D%E0%B0%B5%E0%B1%80%E0%B0%95%E0%B0%BE%E0%B0%B0%E0%B0%AE%E0%B1%81,0,0,0,0,0
https://kodi.tv/,0,0,0,0,0
https://en.wikipedia.org/wiki/University_of_Salamanca,0,0,0,0,0
https://en.wikipedia.org/wiki/Sawfish_(window_manager),0,0,0,0,0
https://en.wikipedia.org/wiki/Westinghouse_J46,0,0,0,0,0
